date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point,daily_demand,average_daily_demand,inventory_coverage_days,lead_time_demand,below_reorder_point,stockout_flag,lead_time_risk,risk_category
2025-09-27,SKU008,214.0,0,2.0,209,122.0,107.89377289377289,1.9834323544389747,215.78754578754578,False,False,True,High
2025-09-28,SKU008,100.0,270,2.0,209,114.0,107.89377289377289,0.9268375488032592,215.78754578754578,True,False,True,High
2025-09-29,SKU008,11.0,141,2.0,209,89.0,107.89377289377289,0.10195213036835851,215.78754578754578,True,False,True,High
2025-09-30,SKU008,240.0,0,2.0,209,88.0,107.89377289377289,2.2244101171278223,215.78754578754578,False,False,False,Medium
2025-10-01,SKU008,132.0,190,2.0,209,108.0,107.89377289377289,1.2234255644203023,215.78754578754578,True,False,True,High
2025-10-02,SKU008,0.0,92,2.0,209,156.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-03,SKU008,199.0,0,2.0,209,121.0,107.89377289377289,1.8444067221184859,215.78754578754578,True,False,True,High
2025-10-04,SKU008,63.0,170,2.0,209,136.0,107.89377289377289,0.5839076557460533,215.78754578754578,True,False,True,High
2025-10-05,SKU008,0.0,119,2.0,209,146.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-06,SKU008,129.0,0,2.0,209,110.0,107.89377289377289,1.1956204379562043,215.78754578754578,True,False,True,High
2025-10-07,SKU008,0.0,348,2.0,209,137.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-08,SKU008,0.0,302,2.0,209,104.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-09,SKU008,0.0,0,2.0,209,159.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-10,SKU008,0.0,261,2.0,209,132.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-11,SKU008,0.0,121,2.0,209,112.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-12,SKU008,97.0,0,2.0,209,103.0,107.89377289377289,0.8990324223391615,215.78754578754578,True,False,True,High
2025-10-13,SKU008,22.0,86,2.0,209,75.0,107.89377289377289,0.20390426073671702,215.78754578754578,True,False,True,High
2025-10-14,SKU008,0.0,132,2.0,209,113.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-15,SKU008,241.0,0,2.0,209,105.0,107.89377289377289,2.2336784926158546,215.78754578754578,False,False,False,Medium
2025-10-16,SKU008,151.0,183,2.0,209,90.0,107.89377289377289,1.3995246986929215,215.78754578754578,True,False,True,High
2025-10-17,SKU008,61.0,270,2.0,209,90.0,107.89377289377289,0.5653709047699881,215.78754578754578,True,False,True,High
2025-10-18,SKU008,127.0,0,2.0,209,111.0,107.89377289377289,1.1770836869801393,215.78754578754578,True,False,True,High
2025-10-19,SKU008,23.0,44,2.0,209,104.0,107.89377289377289,0.21317263622474963,215.78754578754578,True,False,True,High
2025-10-20,SKU008,0.0,244,2.0,209,102.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-21,SKU008,68.0,0,2.0,209,104.0,107.89377289377289,0.6302495331862162,215.78754578754578,True,False,True,High
2025-10-22,SKU008,0.0,123,2.0,209,88.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-23,SKU008,0.0,103,2.0,209,103.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-24,SKU008,105.0,0,2.0,209,87.0,107.89377289377289,0.9731794262434222,215.78754578754578,True,False,True,High
2025-10-25,SKU008,5.0,318,2.0,209,100.0,107.89377289377289,0.046341877440162965,215.78754578754578,True,False,True,High
2025-10-26,SKU008,0.0,148,2.0,209,90.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-27,SKU008,94.0,0,2.0,209,122.0,107.89377289377289,0.8712272958750636,215.78754578754578,True,False,True,High
2025-10-28,SKU008,0.0,59,2.0,209,101.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-29,SKU008,0.0,264,2.0,209,115.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-10-30,SKU008,168.0,0,2.0,209,115.0,107.89377289377289,1.5570870819894755,215.78754578754578,True,False,True,High
2025-10-31,SKU008,52.0,159,2.0,209,116.0,107.89377289377289,0.4819555253776948,215.78754578754578,True,False,True,High
2025-11-01,SKU008,0.0,178,2.0,209,139.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-02,SKU008,0.0,64,2.0,209,103.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-03,SKU008,242.0,0,2.0,209,83.0,107.89377289377289,2.2429468681038873,215.78754578754578,False,False,False,Medium
2025-11-04,SKU008,160.0,212,2.0,209,82.0,107.89377289377289,1.4829400780852149,215.78754578754578,True,False,True,High
2025-11-05,SKU008,70.0,86,2.0,209,90.0,107.89377289377289,0.6487862841622815,215.78754578754578,True,False,True,High
2025-11-06,SKU008,235.0,0,2.0,209,106.0,107.89377289377289,2.178068239687659,215.78754578754578,False,False,False,Medium
2025-11-07,SKU008,123.0,282,2.0,209,112.0,107.89377289377289,1.1400101850280089,215.78754578754578,True,False,True,High
2025-11-08,SKU008,20.0,105,2.0,209,103.0,107.89377289377289,0.18536750976065186,215.78754578754578,True,False,True,High
2025-11-09,SKU008,112.0,0,2.0,209,90.0,107.89377289377289,1.0380580546596503,215.78754578754578,True,False,True,High
2025-11-10,SKU008,26.0,179,2.0,209,86.0,107.89377289377289,0.2409777626888474,215.78754578754578,True,False,True,High
2025-11-11,SKU008,0.0,157,2.0,209,88.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-12,SKU008,229.0,0,2.0,209,79.0,107.89377289377289,2.1224579867594637,215.78754578754578,False,False,False,Medium
2025-11-13,SKU008,154.0,260,2.0,209,75.0,107.89377289377289,1.4273298251570192,215.78754578754578,True,False,True,High
2025-11-14,SKU008,32.0,314,2.0,209,122.0,107.89377289377289,0.29658801561704295,215.78754578754578,True,False,True,High
2025-11-15,SKU008,129.0,0,2.0,209,108.0,107.89377289377289,1.1956204379562043,215.78754578754578,True,False,True,High
2025-11-16,SKU008,23.0,291,2.0,209,106.0,107.89377289377289,0.21317263622474963,215.78754578754578,True,False,True,High
2025-11-17,SKU008,0.0,116,2.0,209,86.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-18,SKU008,0.0,0,2.0,209,134.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-19,SKU008,0.0,194,2.0,209,118.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-20,SKU008,0.0,194,2.0,209,113.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-21,SKU008,0.0,0,2.0,209,136.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-22,SKU008,0.0,223,2.0,209,147.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-23,SKU008,0.0,48,2.0,209,136.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-24,SKU008,10.0,0,2.0,209,92.0,107.89377289377289,0.09268375488032593,215.78754578754578,True,False,True,High
2025-11-25,SKU008,0.0,139,2.0,209,138.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-26,SKU008,0.0,300,2.0,209,127.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-27,SKU008,0.0,0,2.0,209,118.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-28,SKU008,0.0,163,2.0,209,121.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-29,SKU008,0.0,241,2.0,209,110.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-11-30,SKU008,0.0,0,2.0,209,153.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-01,SKU008,0.0,66,2.0,209,114.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-02,SKU008,0.0,45,2.0,209,95.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-03,SKU008,218.0,0,2.0,209,120.0,107.89377289377289,2.020505856391105,215.78754578754578,False,False,False,Medium
2025-12-04,SKU008,90.0,55,2.0,209,128.0,107.89377289377289,0.8341537939229333,215.78754578754578,True,False,True,High
2025-12-05,SKU008,0.0,243,2.0,209,132.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-06,SKU008,0.0,0,2.0,209,85.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-07,SKU008,0.0,296,2.0,209,140.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-08,SKU008,0.0,248,2.0,209,89.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-09,SKU008,242.0,0,2.0,209,101.0,107.89377289377289,2.2429468681038873,215.78754578754578,False,False,False,Medium
2025-12-10,SKU008,154.0,330,2.0,209,88.0,107.89377289377289,1.4273298251570192,215.78754578754578,True,False,True,High
2025-12-11,SKU008,54.0,339,2.0,209,100.0,107.89377289377289,0.50049227635376,215.78754578754578,True,False,True,High
2025-12-12,SKU008,0.0,0,2.0,209,128.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-13,SKU008,0.0,222,2.0,209,110.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-14,SKU008,0.0,272,2.0,209,105.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-15,SKU008,0.0,0,2.0,209,147.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-16,SKU008,0.0,107,2.0,209,123.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-17,SKU008,0.0,168,2.0,209,122.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-18,SKU008,160.0,0,2.0,209,143.0,107.89377289377289,1.4829400780852149,215.78754578754578,True,False,True,High
2025-12-19,SKU008,3.0,293,2.0,209,157.0,107.89377289377289,0.027805126464097777,215.78754578754578,True,False,True,High
2025-12-20,SKU008,0.0,293,2.0,209,150.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-21,SKU008,10.0,0,2.0,209,117.0,107.89377289377289,0.09268375488032593,215.78754578754578,True,False,True,High
2025-12-22,SKU008,0.0,278,2.0,209,155.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-23,SKU008,0.0,72,2.0,209,148.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-24,SKU008,219.0,0,2.0,209,115.0,107.89377289377289,2.029774231879138,215.78754578754578,False,False,False,Medium
2025-12-25,SKU008,55.0,195,2.0,209,164.0,107.89377289377289,0.5097606518417925,215.78754578754578,True,False,True,High
2025-12-26,SKU008,0.0,263,2.0,209,166.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-27,SKU008,191.0,0,2.0,209,150.0,107.89377289377289,1.7702597182142252,215.78754578754578,True,False,True,High
2025-12-28,SKU008,48.0,170,2.0,209,143.0,107.89377289377289,0.44488202342556443,215.78754578754578,True,False,True,High
2025-12-29,SKU008,0.0,136,2.0,209,140.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-30,SKU008,0.0,0,2.0,209,142.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2025-12-31,SKU008,0.0,72,2.0,209,149.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-01,SKU008,0.0,250,2.0,209,118.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-02,SKU008,0.0,348,2.0,209,130.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-03,SKU008,197.0,0,2.0,209,114.0,107.89377289377289,1.8258699711424207,215.78754578754578,True,False,True,High
2026-01-04,SKU008,86.0,339,2.0,209,111.0,107.89377289377289,0.797080291970803,215.78754578754578,True,False,True,High
2026-01-05,SKU008,0.0,108,2.0,209,115.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-06,SKU008,0.0,0,2.0,209,124.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-07,SKU008,0.0,128,2.0,209,98.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-08,SKU008,0.0,230,2.0,209,129.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-09,SKU008,138.0,0,2.0,209,129.0,107.89377289377289,1.2790358173484977,215.78754578754578,True,False,True,High
2026-01-10,SKU008,8.0,283,2.0,209,130.0,107.89377289377289,0.07414700390426074,215.78754578754578,True,False,True,High
2026-01-11,SKU008,0.0,58,2.0,209,101.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-12,SKU008,145.0,0,2.0,209,84.0,107.89377289377289,1.3439144457647259,215.78754578754578,True,False,True,High
2026-01-13,SKU008,25.0,124,2.0,209,120.0,107.89377289377289,0.2317093872008148,215.78754578754578,True,False,True,High
2026-01-14,SKU008,0.0,124,2.0,209,116.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-15,SKU008,191.0,0,2.0,209,92.0,107.89377289377289,1.7702597182142252,215.78754578754578,True,False,True,High
2026-01-16,SKU008,60.0,317,2.0,209,131.0,107.89377289377289,0.5561025292819556,215.78754578754578,True,False,True,High
2026-01-17,SKU008,0.0,226,2.0,209,112.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-18,SKU008,0.0,0,2.0,209,118.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-19,SKU008,0.0,144,2.0,209,102.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-20,SKU008,0.0,331,2.0,209,103.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-21,SKU008,116.0,0,2.0,209,117.0,107.89377289377289,1.0751315566117807,215.78754578754578,True,False,True,High
2026-01-22,SKU008,25.0,299,2.0,209,91.0,107.89377289377289,0.2317093872008148,215.78754578754578,True,False,True,High
2026-01-23,SKU008,0.0,190,2.0,209,89.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-24,SKU008,81.0,0,2.0,209,99.0,107.89377289377289,0.7507384145306399,215.78754578754578,True,False,True,High
2026-01-25,SKU008,0.0,213,2.0,209,105.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-26,SKU008,0.0,301,2.0,209,111.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-27,SKU008,216.0,0,2.0,209,117.0,107.89377289377289,2.00196910541504,215.78754578754578,False,False,False,Medium
2026-01-28,SKU008,99.0,207,2.0,209,117.0,107.89377289377289,0.9175691733152267,215.78754578754578,True,False,True,High
2026-01-29,SKU008,0.0,336,2.0,209,111.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-01-30,SKU008,146.0,0,2.0,209,137.0,107.89377289377289,1.3531828212527586,215.78754578754578,True,False,True,High
2026-01-31,SKU008,40.0,281,2.0,209,106.0,107.89377289377289,0.3707350195213037,215.78754578754578,True,False,True,High
2026-02-01,SKU008,0.0,332,2.0,209,117.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-02,SKU008,0.0,86,2.0,209,108.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-03,SKU008,0.0,0,2.0,209,145.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-04,SKU008,0.0,80,2.0,209,84.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-05,SKU008,0.0,217,2.0,209,121.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-06,SKU008,225.0,0,2.0,209,81.0,107.89377289377289,2.0853844848073333,215.78754578754578,False,False,False,Medium
2026-02-07,SKU008,118.0,59,2.0,209,107.0,107.89377289377289,1.093668307587846,215.78754578754578,True,False,True,High
2026-02-08,SKU008,14.0,199,2.0,209,104.0,107.89377289377289,0.12975725683245629,215.78754578754578,True,False,True,High
2026-02-09,SKU008,183.0,0,2.0,209,66.0,107.89377289377289,1.6961127143099644,215.78754578754578,True,False,True,High
2026-02-10,SKU008,62.0,230,2.0,209,121.0,107.89377289377289,0.5746392802580207,215.78754578754578,True,False,True,High
2026-02-11,SKU008,0.0,132,2.0,209,123.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-12,SKU008,11.0,0,2.0,209,106.0,107.89377289377289,0.10195213036835851,215.78754578754578,True,False,True,High
2026-02-13,SKU008,0.0,50,2.0,209,117.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-14,SKU008,0.0,92,2.0,209,155.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-15,SKU008,0.0,0,2.0,209,123.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-16,SKU008,0.0,193,2.0,209,92.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-17,SKU008,0.0,246,2.0,209,112.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-18,SKU008,144.0,0,2.0,209,86.0,107.89377289377289,1.3346460702766934,215.78754578754578,True,False,True,High
2026-02-19,SKU008,38.0,263,2.0,209,106.0,107.89377289377289,0.3521982685452385,215.78754578754578,True,False,True,High
2026-02-20,SKU008,0.0,69,2.0,209,109.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-21,SKU008,112.0,0,2.0,209,105.0,107.89377289377289,1.0380580546596503,215.78754578754578,True,False,True,High
2026-02-22,SKU008,0.0,106,2.0,209,119.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-23,SKU008,0.0,241,2.0,209,99.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-02-24,SKU008,192.0,0,2.0,209,99.0,107.89377289377289,1.7795280937022577,215.78754578754578,True,False,True,High
2026-02-25,SKU008,104.0,238,2.0,209,88.0,107.89377289377289,0.9639110507553896,215.78754578754578,True,False,True,High
2026-02-26,SKU008,1.0,164,2.0,209,103.0,107.89377289377289,0.009268375488032592,215.78754578754578,True,False,True,High
2026-02-27,SKU008,49.0,0,2.0,209,114.0,107.89377289377289,0.45415039891359704,215.78754578754578,True,False,True,High
2026-02-28,SKU008,0.0,214,2.0,209,119.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-01,SKU008,0.0,316,2.0,209,77.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-02,SKU008,0.0,244,2.0,209,89.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-03,SKU008,0.0,0,2.0,209,86.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-04,SKU008,0.0,284,2.0,209,93.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-05,SKU008,0.0,59,2.0,209,78.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-06,SKU008,28.0,0,2.0,209,130.0,107.89377289377289,0.25951451366491257,215.78754578754578,True,False,True,High
2026-03-07,SKU008,0.0,159,2.0,209,111.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-08,SKU008,0.0,234,2.0,209,126.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-09,SKU008,182.0,0,2.0,209,117.0,107.89377289377289,1.6868443388219319,215.78754578754578,True,False,True,High
2026-03-10,SKU008,61.0,128,2.0,209,121.0,107.89377289377289,0.5653709047699881,215.78754578754578,True,False,True,High
2026-03-11,SKU008,0.0,238,2.0,209,92.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-12,SKU008,113.0,0,2.0,209,107.0,107.89377289377289,1.047326430147683,215.78754578754578,True,False,True,High
2026-03-13,SKU008,0.0,230,2.0,209,132.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-14,SKU008,0.0,49,2.0,209,140.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-15,SKU008,68.0,0,2.0,209,132.0,107.89377289377289,0.6302495331862162,215.78754578754578,True,False,True,High
2026-03-16,SKU008,0.0,330,2.0,209,128.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-17,SKU008,0.0,119,2.0,209,146.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-18,SKU008,107.0,0,2.0,209,177.0,107.89377289377289,0.9917161772194873,215.78754578754578,True,False,True,High
2026-03-19,SKU008,0.0,264,2.0,209,172.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-20,SKU008,0.0,345,2.0,209,144.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-21,SKU008,24.0,0,2.0,209,117.0,107.89377289377289,0.22244101171278222,215.78754578754578,True,False,True,High
2026-03-22,SKU008,0.0,304,2.0,209,131.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-23,SKU008,0.0,128,2.0,209,150.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-24,SKU008,40.0,0,2.0,209,144.0,107.89377289377289,0.3707350195213037,215.78754578754578,True,False,True,High
2026-03-25,SKU008,0.0,191,2.0,209,155.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-26,SKU008,0.0,258,2.0,209,114.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-27,SKU008,14.0,0,2.0,209,105.0,107.89377289377289,0.12975725683245629,215.78754578754578,True,False,True,High
2026-03-28,SKU008,0.0,146,2.0,209,148.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-29,SKU008,0.0,342,2.0,209,91.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-03-30,SKU008,142.0,0,2.0,209,101.0,107.89377289377289,1.3161093193006281,215.78754578754578,True,False,True,High
2026-03-31,SKU008,35.0,212,2.0,209,107.0,107.89377289377289,0.32439314208114073,215.78754578754578,True,False,True,High
2026-04-01,SKU008,0.0,60,2.0,209,76.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-02,SKU008,0.0,349,2.0,209,133.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-03,SKU008,169.0,0,2.0,209,109.0,107.89377289377289,1.566355457477508,215.78754578754578,True,False,True,High
2026-04-04,SKU008,47.0,342,2.0,209,122.0,107.89377289377289,0.4356136479375318,215.78754578754578,True,False,True,High
2026-04-05,SKU008,0.0,146,2.0,209,85.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-06,SKU008,17.0,0,2.0,209,65.0,107.89377289377289,0.15756238329655406,215.78754578754578,True,False,True,High
2026-04-07,SKU008,0.0,272,2.0,209,129.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-08,SKU008,0.0,269,2.0,209,100.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-09,SKU008,216.0,0,2.0,209,94.0,107.89377289377289,2.00196910541504,215.78754578754578,False,False,False,Medium
2026-04-10,SKU008,86.0,45,2.0,209,130.0,107.89377289377289,0.797080291970803,215.78754578754578,True,False,True,High
2026-04-11,SKU008,0.0,223,2.0,209,89.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-12,SKU008,0.0,0,2.0,209,93.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-13,SKU008,0.0,190,2.0,209,110.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-14,SKU008,0.0,349,2.0,209,92.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-15,SKU008,147.0,0,2.0,209,124.0,107.89377289377289,1.362451196740791,215.78754578754578,True,False,True,High
2026-04-16,SKU008,54.0,124,2.0,209,93.0,107.89377289377289,0.50049227635376,215.78754578754578,True,False,True,High
2026-04-17,SKU008,0.0,235,2.0,209,112.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-18,SKU008,83.0,0,2.0,209,108.0,107.89377289377289,0.7692751655067052,215.78754578754578,True,False,True,High
2026-04-19,SKU008,0.0,182,2.0,209,87.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-20,SKU008,0.0,63,2.0,209,89.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-21,SKU008,152.0,0,2.0,209,89.0,107.89377289377289,1.408793074180954,215.78754578754578,True,False,True,High
2026-04-22,SKU008,37.0,231,2.0,209,115.0,107.89377289377289,0.3429298930572059,215.78754578754578,True,False,True,High
2026-04-23,SKU008,0.0,71,2.0,209,153.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-24,SKU008,0.0,0,2.0,209,122.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-25,SKU008,0.0,184,2.0,209,100.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-26,SKU008,0.0,208,2.0,209,80.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-27,SKU008,21.0,0,2.0,209,81.0,107.89377289377289,0.19463588524868444,215.78754578754578,True,False,True,High
2026-04-28,SKU008,0.0,298,2.0,209,127.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-29,SKU008,0.0,260,2.0,209,92.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-04-30,SKU008,31.0,0,2.0,209,81.0,107.89377289377289,0.28731964012901035,215.78754578754578,True,False,True,High
2026-05-01,SKU008,0.0,289,2.0,209,110.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-02,SKU008,0.0,223,2.0,209,119.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-03,SKU008,45.0,0,2.0,209,95.0,107.89377289377289,0.41707689696146666,215.78754578754578,True,False,True,High
2026-05-04,SKU008,0.0,297,2.0,209,104.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-05,SKU008,0.0,200,2.0,209,99.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-06,SKU008,39.0,0,2.0,209,138.0,107.89377289377289,0.3614666440332711,215.78754578754578,True,False,True,High
2026-05-07,SKU008,0.0,48,2.0,209,108.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-08,SKU008,0.0,295,2.0,209,144.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-09,SKU008,0.0,0,2.0,209,144.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-10,SKU008,0.0,132,2.0,209,99.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-11,SKU008,0.0,299,2.0,209,123.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-12,SKU008,0.0,0,2.0,209,131.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-13,SKU008,0.0,335,2.0,209,96.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-14,SKU008,0.0,145,2.0,209,123.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-15,SKU008,9.0,0,2.0,209,136.0,107.89377289377289,0.08341537939229333,215.78754578754578,True,False,True,High
2026-05-16,SKU008,0.0,257,2.0,209,130.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-17,SKU008,0.0,154,2.0,209,89.0,107.89377289377289,0.0,215.78754578754578,True,True,True,Critical
2026-05-18,SKU008,39.0,0,2.0,209,87.0,107.89377289377289,0.3614666440332711,215.78754578754578,True,False,True,High
